card_id,verb_id,verb,tense_id,tense,person_id,person_grammatical,person_display,hypothetical_regular_form,conjugated_verb,regular,sentence,sentence_with_cloze
92_12_33,92,ayudar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
92_12_12,92,ayudar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
92_12_34,92,ayudar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
93_1_0,93,gustar,1,infinitivo,0,NA,NA,gustar,gustar,TRUE,,
93_2_0,93,gustar,2,gerundio,0,NA,NA,gustando,,,,
93_3_0,93,gustar,3,participio,0,NA,NA,gustado,,,,
93_4_11,93,gustar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,gusto,,,,
93_4_21,93,gustar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,gustas,,,,
93_4_31,93,gustar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,gusta,,,,
93_4_12,93,gustar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,gustamos,,,,
93_4_32,93,gustar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,gustan,,,,
93_5_11,93,gustar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,gustaba,,,,
93_5_21,93,gustar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,gustabas,,,,
93_5_31,93,gustar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,gustaba,,,,
93_5_12,93,gustar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,gustábamos,,,,
93_5_32,93,gustar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,gustaban,,,,
93_6_11,93,gustar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,gusté,,,,
93_6_21,93,gustar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,gustaste,,,,
93_6_31,93,gustar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,gustó,,,,
93_6_12,93,gustar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,gustamos,,,,
93_6_32,93,gustar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,gustaron,,,,
93_7_11,93,gustar,7,→ indicativo futuro →,11,1st_singular,yo,gustaré,,,,
93_7_21,93,gustar,7,→ indicativo futuro →,21,2nd_singular,tú,gustarás,,,,
93_7_31,93,gustar,7,→ indicativo futuro →,31,3rd_singular,él/ella,gustará,,,,
93_7_12,93,gustar,7,→ indicativo futuro →,12,1st_plural,nosotros,gustaremos,,,,
93_7_32,93,gustar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,gustarán,,,,
93_8_11,93,gustar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
93_8_21,93,gustar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
93_8_31,93,gustar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
93_8_12,93,gustar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
93_8_32,93,gustar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
93_9_11,93,gustar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
93_9_21,93,gustar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
93_9_31,93,gustar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
93_9_12,93,gustar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
93_9_32,93,gustar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
93_10_11,93,gustar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
93_10_21,93,gustar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
93_10_31,93,gustar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
93_10_12,93,gustar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
93_10_32,93,gustar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
93_11_21,93,gustar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
93_11_33,93,gustar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
93_11_12,93,gustar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
93_11_34,93,gustar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
93_12_21,93,gustar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
93_12_33,93,gustar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
93_12_12,93,gustar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
93_12_34,93,gustar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
94_1_0,94,jugar,1,infinitivo,0,NA,NA,jugar,jugar,TRUE,,
94_2_0,94,jugar,2,gerundio,0,NA,NA,jugando,,,,
94_3_0,94,jugar,3,participio,0,NA,NA,jugado,,,,
94_4_11,94,jugar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,jugo,,,,
94_4_21,94,jugar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,jugas,,,,
94_4_31,94,jugar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,juga,,,,
94_4_12,94,jugar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,jugamos,,,,
94_4_32,94,jugar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,jugan,,,,
94_5_11,94,jugar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,jugaba,,,,
94_5_21,94,jugar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,jugabas,,,,
94_5_31,94,jugar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,jugaba,,,,
94_5_12,94,jugar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,jugábamos,,,,
94_5_32,94,jugar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,jugaban,,,,
94_6_11,94,jugar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,jugé,,,,
94_6_21,94,jugar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,jugaste,,,,
94_6_31,94,jugar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,jugó,,,,
94_6_12,94,jugar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,jugamos,,,,
94_6_32,94,jugar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,jugaron,,,,
94_7_11,94,jugar,7,→ indicativo futuro →,11,1st_singular,yo,jugaré,,,,
94_7_21,94,jugar,7,→ indicativo futuro →,21,2nd_singular,tú,jugarás,,,,
94_7_31,94,jugar,7,→ indicativo futuro →,31,3rd_singular,él/ella,jugará,,,,
94_7_12,94,jugar,7,→ indicativo futuro →,12,1st_plural,nosotros,jugaremos,,,,
94_7_32,94,jugar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,jugarán,,,,
94_8_11,94,jugar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
94_8_21,94,jugar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
94_8_31,94,jugar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
94_8_12,94,jugar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
94_8_32,94,jugar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
94_9_11,94,jugar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
94_9_21,94,jugar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
94_9_31,94,jugar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
94_9_12,94,jugar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
94_9_32,94,jugar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
94_10_11,94,jugar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
94_10_21,94,jugar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
94_10_31,94,jugar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
94_10_12,94,jugar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
94_10_32,94,jugar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
94_11_21,94,jugar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
94_11_33,94,jugar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
94_11_12,94,jugar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
94_11_34,94,jugar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
94_12_21,94,jugar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
94_12_33,94,jugar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
94_12_12,94,jugar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
94_12_34,94,jugar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
95_1_0,95,escuchar,1,infinitivo,0,NA,NA,escuchar,escuchar,TRUE,,
95_2_0,95,escuchar,2,gerundio,0,NA,NA,escuchando,,,,
95_3_0,95,escuchar,3,participio,0,NA,NA,escuchado,,,,
95_4_11,95,escuchar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,escucho,,,,
95_4_21,95,escuchar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,escuchas,,,,
95_4_31,95,escuchar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,escucha,,,,
95_4_12,95,escuchar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,escuchamos,,,,
95_4_32,95,escuchar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,escuchan,,,,
95_5_11,95,escuchar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,escuchaba,,,,
95_5_21,95,escuchar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,escuchabas,,,,
95_5_31,95,escuchar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,escuchaba,,,,
95_5_12,95,escuchar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,escuchábamos,,,,
95_5_32,95,escuchar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,escuchaban,,,,
95_6_11,95,escuchar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,escuché,,,,
95_6_21,95,escuchar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,escuchaste,,,,
95_6_31,95,escuchar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,escuchó,,,,
95_6_12,95,escuchar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,escuchamos,,,,
95_6_32,95,escuchar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,escucharon,,,,
95_7_11,95,escuchar,7,→ indicativo futuro →,11,1st_singular,yo,escucharé,,,,
95_7_21,95,escuchar,7,→ indicativo futuro →,21,2nd_singular,tú,escucharás,,,,
95_7_31,95,escuchar,7,→ indicativo futuro →,31,3rd_singular,él/ella,escuchará,,,,
95_7_12,95,escuchar,7,→ indicativo futuro →,12,1st_plural,nosotros,escucharemos,,,,
95_7_32,95,escuchar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,escucharán,,,,
95_8_11,95,escuchar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
95_8_21,95,escuchar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
95_8_31,95,escuchar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
95_8_12,95,escuchar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
95_8_32,95,escuchar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
95_9_11,95,escuchar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
95_9_21,95,escuchar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
95_9_31,95,escuchar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
95_9_12,95,escuchar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
95_9_32,95,escuchar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
95_10_11,95,escuchar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
95_10_21,95,escuchar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
95_10_31,95,escuchar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
95_10_12,95,escuchar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
95_10_32,95,escuchar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
95_11_21,95,escuchar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
95_11_33,95,escuchar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
95_11_12,95,escuchar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
95_11_34,95,escuchar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
95_12_21,95,escuchar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
95_12_33,95,escuchar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
95_12_12,95,escuchar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
95_12_34,95,escuchar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
96_1_0,96,cumplir,1,infinitivo,0,NA,NA,cumplir,cumplir,TRUE,,
96_2_0,96,cumplir,2,gerundio,0,NA,NA,cumpliendo,,,,
96_3_0,96,cumplir,3,participio,0,NA,NA,cumplido,,,,
96_4_11,96,cumplir,4,⊙ indicativo presente ⊙,11,1st_singular,yo,cumplo,,,,
96_4_21,96,cumplir,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,cumples,,,,
96_4_31,96,cumplir,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,cumple,,,,
96_4_12,96,cumplir,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,cumplimos,,,,
96_4_32,96,cumplir,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,cumplen,,,,
96_5_11,96,cumplir,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,cumplía,,,,
96_5_21,96,cumplir,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,cumplías,,,,
96_5_31,96,cumplir,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,cumplía,,,,
96_5_12,96,cumplir,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,cumplíamos,,,,
96_5_32,96,cumplir,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,cumplían,,,,
96_6_11,96,cumplir,6,↧ indicativo pretérito ↧,11,1st_singular,yo,cumplí,,,,
96_6_21,96,cumplir,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,cumpliste,,,,
96_6_31,96,cumplir,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,cumplió,,,,
96_6_12,96,cumplir,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,cumplimos,,,,
96_6_32,96,cumplir,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,cumplieron,,,,
96_7_11,96,cumplir,7,→ indicativo futuro →,11,1st_singular,yo,cumpliré,,,,
96_7_21,96,cumplir,7,→ indicativo futuro →,21,2nd_singular,tú,cumplirás,,,,
96_7_31,96,cumplir,7,→ indicativo futuro →,31,3rd_singular,él/ella,cumplirá,,,,
96_7_12,96,cumplir,7,→ indicativo futuro →,12,1st_plural,nosotros,cumpliremos,,,,
96_7_32,96,cumplir,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,cumplirán,,,,
96_8_11,96,cumplir,8,◇ condicional ◇,11,1st_singular,yo,,,,,
96_8_21,96,cumplir,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
96_8_31,96,cumplir,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
96_8_12,96,cumplir,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
96_8_32,96,cumplir,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
96_9_11,96,cumplir,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
96_9_21,96,cumplir,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
96_9_31,96,cumplir,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
96_9_12,96,cumplir,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
96_9_32,96,cumplir,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
96_10_11,96,cumplir,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
96_10_21,96,cumplir,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
96_10_31,96,cumplir,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
96_10_12,96,cumplir,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
96_10_32,96,cumplir,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
96_11_21,96,cumplir,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
96_11_33,96,cumplir,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
96_11_12,96,cumplir,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
96_11_34,96,cumplir,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
96_12_21,96,cumplir,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
96_12_33,96,cumplir,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
96_12_12,96,cumplir,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
96_12_34,96,cumplir,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
97_1_0,97,ofrecer,1,infinitivo,0,NA,NA,ofrecer,ofrecer,TRUE,,
97_2_0,97,ofrecer,2,gerundio,0,NA,NA,ofreciendo,,,,
97_3_0,97,ofrecer,3,participio,0,NA,NA,ofrecido,,,,
97_4_11,97,ofrecer,4,⊙ indicativo presente ⊙,11,1st_singular,yo,ofreco,,,,
97_4_21,97,ofrecer,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,ofreces,,,,
97_4_31,97,ofrecer,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,ofrece,,,,
97_4_12,97,ofrecer,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,ofrecemos,,,,
97_4_32,97,ofrecer,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,ofrecen,,,,
97_5_11,97,ofrecer,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,ofrecía,,,,
97_5_21,97,ofrecer,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,ofrecías,,,,
97_5_31,97,ofrecer,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,ofrecía,,,,
97_5_12,97,ofrecer,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,ofrecíamos,,,,
97_5_32,97,ofrecer,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,ofrecían,,,,
97_6_11,97,ofrecer,6,↧ indicativo pretérito ↧,11,1st_singular,yo,ofrecí,,,,
97_6_21,97,ofrecer,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,ofreciste,,,,
97_6_31,97,ofrecer,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,ofreció,,,,
97_6_12,97,ofrecer,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,ofrecimos,,,,
97_6_32,97,ofrecer,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,ofrecieron,,,,
97_7_11,97,ofrecer,7,→ indicativo futuro →,11,1st_singular,yo,ofreceré,,,,
97_7_21,97,ofrecer,7,→ indicativo futuro →,21,2nd_singular,tú,ofrecerás,,,,
97_7_31,97,ofrecer,7,→ indicativo futuro →,31,3rd_singular,él/ella,ofrecerá,,,,
97_7_12,97,ofrecer,7,→ indicativo futuro →,12,1st_plural,nosotros,ofreceremos,,,,
97_7_32,97,ofrecer,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,ofrecerán,,,,
97_8_11,97,ofrecer,8,◇ condicional ◇,11,1st_singular,yo,,,,,
97_8_21,97,ofrecer,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
97_8_31,97,ofrecer,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
97_8_12,97,ofrecer,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
97_8_32,97,ofrecer,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
97_9_11,97,ofrecer,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
97_9_21,97,ofrecer,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
97_9_31,97,ofrecer,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
97_9_12,97,ofrecer,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
97_9_32,97,ofrecer,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
97_10_11,97,ofrecer,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
97_10_21,97,ofrecer,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
97_10_31,97,ofrecer,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
97_10_12,97,ofrecer,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
97_10_32,97,ofrecer,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
97_11_21,97,ofrecer,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
97_11_33,97,ofrecer,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
97_11_12,97,ofrecer,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
97_11_34,97,ofrecer,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
97_12_21,97,ofrecer,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
97_12_33,97,ofrecer,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
97_12_12,97,ofrecer,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
97_12_34,97,ofrecer,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
98_1_0,98,descubrir,1,infinitivo,0,NA,NA,descubrir,descubrir,TRUE,,
98_2_0,98,descubrir,2,gerundio,0,NA,NA,descubriendo,,,,
98_3_0,98,descubrir,3,participio,0,NA,NA,descubrido,,,,
98_4_11,98,descubrir,4,⊙ indicativo presente ⊙,11,1st_singular,yo,descubro,,,,
98_4_21,98,descubrir,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,descubres,,,,
98_4_31,98,descubrir,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,descubre,,,,
98_4_12,98,descubrir,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,descubrimos,,,,
98_4_32,98,descubrir,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,descubren,,,,
98_5_11,98,descubrir,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,descubría,,,,
98_5_21,98,descubrir,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,descubrías,,,,
98_5_31,98,descubrir,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,descubría,,,,
98_5_12,98,descubrir,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,descubríamos,,,,
98_5_32,98,descubrir,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,descubrían,,,,
98_6_11,98,descubrir,6,↧ indicativo pretérito ↧,11,1st_singular,yo,descubrí,,,,
98_6_21,98,descubrir,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,descubriste,,,,
98_6_31,98,descubrir,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,descubrió,,,,
98_6_12,98,descubrir,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,descubrimos,,,,
98_6_32,98,descubrir,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,descubrieron,,,,
98_7_11,98,descubrir,7,→ indicativo futuro →,11,1st_singular,yo,descubriré,,,,
98_7_21,98,descubrir,7,→ indicativo futuro →,21,2nd_singular,tú,descubrirás,,,,
98_7_31,98,descubrir,7,→ indicativo futuro →,31,3rd_singular,él/ella,descubrirá,,,,
98_7_12,98,descubrir,7,→ indicativo futuro →,12,1st_plural,nosotros,descubriremos,,,,
98_7_32,98,descubrir,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,descubrirán,,,,
98_8_11,98,descubrir,8,◇ condicional ◇,11,1st_singular,yo,,,,,
98_8_21,98,descubrir,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
98_8_31,98,descubrir,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
98_8_12,98,descubrir,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
98_8_32,98,descubrir,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
98_9_11,98,descubrir,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
98_9_21,98,descubrir,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
98_9_31,98,descubrir,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
98_9_12,98,descubrir,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
98_9_32,98,descubrir,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
98_10_11,98,descubrir,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
98_10_21,98,descubrir,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
98_10_31,98,descubrir,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
98_10_12,98,descubrir,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
98_10_32,98,descubrir,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
98_11_21,98,descubrir,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
98_11_33,98,descubrir,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
98_11_12,98,descubrir,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
98_11_34,98,descubrir,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
98_12_21,98,descubrir,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
98_12_33,98,descubrir,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
98_12_12,98,descubrir,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
98_12_34,98,descubrir,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
99_1_0,99,levantar,1,infinitivo,0,NA,NA,levantar,levantar,TRUE,,
99_2_0,99,levantar,2,gerundio,0,NA,NA,levantando,,,,
99_3_0,99,levantar,3,participio,0,NA,NA,levantado,,,,
99_4_11,99,levantar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,levanto,,,,
99_4_21,99,levantar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,levantas,,,,
99_4_31,99,levantar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,levanta,,,,
